job_id,job_title,company_name,location,salary_min_usd,salary_max_usd,tech_stack,source,description,date_posted
OGWIP_100512,Product Manager,Stark Industries,"Sydney, Australia",89362,115170,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are Stark Industries, looking for a Product Manager based in Sydney, Australia. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $89,362 and $115,170.",2026-08-02 20:00:00
OGWIP_100517,Product Manager,NASA,"Paris, France",91764,132958,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are NASA, looking for a Product Manager based in Paris, France. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $91,764 and $132,958.",2026-08-02 12:00:00
OGWIP_100519,Cloud Architect,FinTech Innovations,"Amsterdam, Netherlands",116898,158888,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are FinTech Innovations, looking for a Cloud Architect based in Amsterdam, Netherlands. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $116,898 and $158,888.",2026-08-04 05:00:00
OGWIP_100531,Product Manager,Quantum Data,"San Francisco, CA, USA",120866,155801,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are Quantum Data, looking for a Product Manager based in San Francisco, CA, USA. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $120,866 and $155,801.",2026-08-01 13:00:00
OGWIP_100532,Data Engineer,Quantum Data,Remote - US Only,93839,125938,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are Quantum Data, looking for a Data Engineer based in Remote - US Only. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $93,839 and $125,938.",2026-08-01 11:00:00
OGWIP_100537,Frontend Developer,HealthAI,"San Francisco, CA, USA",108287,170477,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are HealthAI, looking for a Frontend Developer based in San Francisco, CA, USA. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $108,287 and $170,477.",2026-08-03 21:00:00
OGWIP_100543,Senior Software Engineer,CyberDyne,"Toronto, Canada",134843,171909,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are CyberDyne, looking for a Senior Software Engineer based in Toronto, Canada. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $134,843 and $171,909.",2026-08-02 00:00:00
OGWIP_100546,Backend Developer,Department of Defense,"Bengaluru, India",37267,48479,"Go, Kubernetes, Docker, GCP",USAJOBS,"We are Department of Defense, looking for a Backend Developer based in Bengaluru, India. You will work with Go, Kubernetes, Docker, GCP to build scalable solutions. We offer competitive pay between $37,267 and $48,479.",2026-08-02 21:00:00
OGWIP_100547,Software Engineer,AI Solutions LLC,Remote - APAC,73106,103339,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are AI Solutions LLC, looking for a Software Engineer based in Remote - APAC. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $73,106 and $103,339.",2026-08-01 17:00:00
OGWIP_100552,Analytics Engineer,EduTech Global,"Berlin, Germany",65910,99858,"Rust, WebAssembly, System Architecture",USAJOBS,"We are EduTech Global, looking for a Analytics Engineer based in Berlin, Germany. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $65,910 and $99,858.",2026-08-04 00:00:00
OGWIP_100554,Staff Engineer,GlobalSystems Inc,"Paris, France",149785,188230,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are GlobalSystems Inc, looking for a Staff Engineer based in Paris, France. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $149,785 and $188,230.",2026-08-03 12:00:00
OGWIP_100557,Site Reliability Engineer,NASA,"Bengaluru, India",34435,53441,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are NASA, looking for a Site Reliability Engineer based in Bengaluru, India. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $34,435 and $53,441.",2026-08-02 20:00:00
OGWIP_100559,Cloud Architect,CyberDyne,"Amsterdam, Netherlands",109354,166535,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are CyberDyne, looking for a Cloud Architect based in Amsterdam, Netherlands. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $109,354 and $166,535.",2026-08-01 15:00:00
OGWIP_100561,NLP Engineer,TechNova,Remote - US Only,73726,113158,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are TechNova, looking for a NLP Engineer based in Remote - US Only. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $73,726 and $113,158.",2026-08-01 17:00:00
OGWIP_100567,Backend Developer,AI Solutions LLC,"London, UK",74819,100794,"Rust, WebAssembly, System Architecture",USAJOBS,"We are AI Solutions LLC, looking for a Backend Developer based in London, UK. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $74,819 and $100,794.",2026-08-05 04:00:00
OGWIP_100571,Software Engineer,Umbrella Corp,Remote - US Only,81573,119366,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are Umbrella Corp, looking for a Software Engineer based in Remote - US Only. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $81,573 and $119,366.",2026-08-04 01:00:00
OGWIP_100573,Backend Developer,AI Solutions LLC,"Toronto, Canada",89773,113877,"C++, CUDA, Computer Vision",USAJOBS,"We are AI Solutions LLC, looking for a Backend Developer based in Toronto, Canada. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $89,773 and $113,877.",2026-08-03 20:00:00
OGWIP_100580,DevOps Engineer,TechNova,Remote - EMEA,75861,95558,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are TechNova, looking for a DevOps Engineer based in Remote - EMEA. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $75,861 and $95,558.",2026-08-04 04:00:00
OGWIP_100591,DevOps Engineer,Wayne Enterprises,"Amsterdam, Netherlands",66481,89677,"TypeScript, Angular, Firebase",USAJOBS,"We are Wayne Enterprises, looking for a DevOps Engineer based in Amsterdam, Netherlands. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $66,481 and $89,677.",2026-08-02 07:00:00
OGWIP_100603,Machine Learning Engineer,GlobalSystems Inc,"Berlin, Germany",83662,121963,"TypeScript, Angular, Firebase",USAJOBS,"We are GlobalSystems Inc, looking for a Machine Learning Engineer based in Berlin, Germany. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $83,662 and $121,963.",2026-08-03 09:00:00
OGWIP_100610,Technical Program Manager,European Space Agency,Remote - EMEA,83531,98438,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are European Space Agency, looking for a Technical Program Manager based in Remote - EMEA. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $83,531 and $98,438.",2026-08-02 06:00:00
OGWIP_100611,Cloud Architect,Stark Industries,"Austin, TX, USA",130472,171572,"C++, CUDA, Computer Vision",USAJOBS,"We are Stark Industries, looking for a Cloud Architect based in Austin, TX, USA. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $130,472 and $171,572.",2026-08-03 12:00:00
OGWIP_100614,AI Researcher,EduTech Global,"London, UK",77306,112789,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are EduTech Global, looking for a AI Researcher based in London, UK. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $77,306 and $112,789.",2026-08-02 17:00:00
OGWIP_100624,Data Engineer,TechNova,"Sydney, Australia",113454,126929,"Python, SQL, TensorFlow, PyTorch",USAJOBS,"We are TechNova, looking for a Data Engineer based in Sydney, Australia. You will work with Python, SQL, TensorFlow, PyTorch to build scalable solutions. We offer competitive pay between $113,454 and $126,929.",2026-08-01 13:00:00
OGWIP_100637,Data Scientist,Department of Defense,Remote - Global,100958,131744,"TypeScript, Angular, Firebase",USAJOBS,"We are Department of Defense, looking for a Data Scientist based in Remote - Global. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $100,958 and $131,744.",2026-08-03 08:00:00
OGWIP_100638,Product Manager,HealthAI,Singapore,82799,117168,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are HealthAI, looking for a Product Manager based in Singapore. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $82,799 and $117,168.",2026-08-04 21:00:00
OGWIP_100643,Machine Learning Engineer,GlobalSystems Inc,"Austin, TX, USA",111722,134487,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are GlobalSystems Inc, looking for a Machine Learning Engineer based in Austin, TX, USA. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $111,722 and $134,487.",2026-08-03 14:00:00
OGWIP_100648,Data Engineer,AI Solutions LLC,"Seattle, WA, USA",133816,174344,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are AI Solutions LLC, looking for a Data Engineer based in Seattle, WA, USA. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $133,816 and $174,344.",2026-08-04 12:00:00
OGWIP_100650,Backend Developer,Initech,"Seattle, WA, USA",111830,151856,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are Initech, looking for a Backend Developer based in Seattle, WA, USA. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $111,830 and $151,856.",2026-08-01 20:00:00
OGWIP_100654,Software Engineer,EduTech Global,"San Francisco, CA, USA",104128,181289,"TypeScript, Angular, Firebase",USAJOBS,"We are EduTech Global, looking for a Software Engineer based in San Francisco, CA, USA. You will work with TypeScript, Angular, Firebase to build scalable solutions. We offer competitive pay between $104,128 and $181,289.",2026-08-02 03:00:00
OGWIP_100658,Lead Data Scientist,HealthAI,"Sydney, Australia",166294,232444,"Rust, WebAssembly, System Architecture",USAJOBS,"We are HealthAI, looking for a Lead Data Scientist based in Sydney, Australia. You will work with Rust, WebAssembly, System Architecture to build scalable solutions. We offer competitive pay between $166,294 and $232,444.",2026-08-04 01:00:00
OGWIP_100662,AI Researcher,EduTech Global,"Sydney, Australia",96909,156726,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are EduTech Global, looking for a AI Researcher based in Sydney, Australia. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $96,909 and $156,726.",2026-08-03 02:00:00
OGWIP_100669,AI Researcher,GlobalSystems Inc,Remote - EMEA,97502,119296,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are GlobalSystems Inc, looking for a AI Researcher based in Remote - EMEA. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $97,502 and $119,296.",2026-08-04 21:00:00
OGWIP_100670,Lead Data Scientist,GlobalSystems Inc,"Seattle, WA, USA",219728,316850,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are GlobalSystems Inc, looking for a Lead Data Scientist based in Seattle, WA, USA. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $219,728 and $316,850.",2026-08-02 12:00:00
OGWIP_100677,Product Manager,GlobalSystems Inc,"San Francisco, CA, USA",109946,158791,"Python, Airflow, Snowflake, dbt",USAJOBS,"We are GlobalSystems Inc, looking for a Product Manager based in San Francisco, CA, USA. You will work with Python, Airflow, Snowflake, dbt to build scalable solutions. We offer competitive pay between $109,946 and $158,791.",2026-08-04 23:00:00
OGWIP_100680,AI Researcher,NASA,"Sydney, Australia",109138,147870,"Python, Pandas, Scikit-Learn, AWS",USAJOBS,"We are NASA, looking for a AI Researcher based in Sydney, Australia. You will work with Python, Pandas, Scikit-Learn, AWS to build scalable solutions. We offer competitive pay between $109,138 and $147,870.",2026-08-04 14:00:00
OGWIP_100681,Cybersecurity Analyst,European Space Agency,"Paris, France",82291,138968,"Ruby on Rails, Redis, Heroku",USAJOBS,"We are European Space Agency, looking for a Cybersecurity Analyst based in Paris, France. You will work with Ruby on Rails, Redis, Heroku to build scalable solutions. We offer competitive pay between $82,291 and $138,968.",2026-08-04 05:00:00
OGWIP_100682,Senior Software Engineer,CyberDyne,Remote - EMEA,127750,185676,"Java, Spring Boot, Kafka, PostgreSQL",USAJOBS,"We are CyberDyne, looking for a Senior Software Engineer based in Remote - EMEA. You will work with Java, Spring Boot, Kafka, PostgreSQL to build scalable solutions. We offer competitive pay between $127,750 and $185,676.",2026-08-02 01:00:00
OGWIP_100683,AI Researcher,EduTech Global,Singapore,113922,166982,"C++, CUDA, Computer Vision",USAJOBS,"We are EduTech Global, looking for a AI Researcher based in Singapore. You will work with C++, CUDA, Computer Vision to build scalable solutions. We offer competitive pay between $113,922 and $166,982.",2026-08-01 18:00:00
OGWIP_100689,DevOps Engineer,CyberDyne,Remote - APAC,75054,107370,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are CyberDyne, looking for a DevOps Engineer based in Remote - APAC. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $75,054 and $107,370.",2026-08-01 01:00:00
OGWIP_100690,Cloud Architect,Wayne Enterprises,Remote - US Only,116628,197926,"JavaScript, React, Node.js, MongoDB",USAJOBS,"We are Wayne Enterprises, looking for a Cloud Architect based in Remote - US Only. You will work with JavaScript, React, Node.js, MongoDB to build scalable solutions. We offer competitive pay between $116,628 and $197,926.",2026-08-03 08:00:00
